have_or_want_code|Đang có hoặc muốn Code Bí Mật?
have_code|Đang có một Code Bí Mật?
input_code|Nhập Code Bí Mật
mailing_list_help_2|Tôi sẽ gửi bạn thông tin và sự thật thú vị của The Final Earth 2, cộng với thông tin về bản phát hành trong tương lai!\n\nVà thêm nữa, để đáp lại niềm quan tâm của bạn, bạn sẽ nhận được một code bí mật để mở khóa thêm nhiều tùy chọn để trang trí!
|
pop_by_age|Dân số theo Nhóm tuổi
citizens_and_children|Hiện có [0] người dân, trong đó có [1] trẻ em.
citizens_by_age_explain|Số lượng người dân của mỗi nhóm tuổi sẽ được hiển thị dưới đây.
one_citizen_age|Một người dân [0] tuổi.
n_citizens_age|[0] người dân [1] tuổi.
one_citizen_age_oldest|Một người dân [0] tuổi. Già nhất là [1] tuổi.
n_citizens_age_oldest|[0] người dân [1] tuổi. Già nhất là [2] tuổi.
one_citizen_age_upper_range|Một người dân [0] tuổi hoặc lớn hơn.
n_citizens_age_upper_range|[0] người dân [1] tuổi hoặc lớn hơn.
one_citizen_age_range|Một người dân đang ở độ tuổi giữa [0] và [1].
n_citizens_age_range|[0] người dân đang ở độ tuổi giữa [1] và [2].
pop_limit|Giới hạn Dân số:
reset_pop_limit|[Tap] để đặt lại giới hạn dân số về mặc định.
pop_limit_hint|Dân số sẽ không tăng lên một khi bạn đạt đến giới hạn này. Hãy lưu ý rằng tăng giới hạnh dân số 
|
upgrade_basic_houses_hint|Chất lượng của Nhà Đơn Giản không thể nâng cấp lên 100. Thay vào đó, bạn có thể nhanh chóng nâng cấp chúng lên các loại nhà khác tại đây.\nĐầu tiên, hãy chọn loại nhà bạn muốn nâng cấp lên:
upgrade_to_x|Nâng cấp lên [0]
no_basic_houses|Hiện không có nhà đơn giản.
confirm|Chấp Nhận
no_undo|Hãy lưu ý rằng việc này không thể hoàn tác.
upgrade_basic_for|Nâng cấp [0] trong số [1] nhà đơn giản cho:
upgraded_houses|Thành công! Đã nâng cấp [0] căn nhà.
choose_save_slot|Chọn Ổ Lưu
load_a_game|Tải Bản Lưu
empty|(trống)
overwrite|(đè lên)
really_overwrite|Thật sự đè lên ổ [0]?
slot_n|Ổ [0]
|
secret_code|Code Bí mật
secret_code_use|Bạn có thể dùng code bí mật để mở khóa các tùy chọn trang trí thú vị.
secret_code_acquire|Đăng kí mailing list của tôi, và tôi sẽ gửi cho bạn một code ngay lập tức như một lời cảm ơn với niềm quan tâm của bạn! Tôi cũng sẽ cập nhật cho bạn về trò chơi này và bản phát hành trong tương lai.
sample_code_1|Ngoài ra, bạn có thể thử code sau như một phần thưởng cho sự tò mò của mình:
sample_code_2|Bạn có thể thử code sau như một phần thưởng cho sự tò mò của mình:
secret_code_activated|Code Bí mật đã Kích hoạt!
secret_code_1|Bạn giờ đã có thể đổi màu đèn trong các hộp đêm!
secret_code_2|Cảm ơn bạn rất nhiều vì đã đăng kí mailing list của tôi! Các tùy chọn cây và hoa mới giờ đã mở khóa.
secret_code_3|Bạn giờ đã có thể chọn giữa các tàu không gian cho Bệ Đáp.
enter_a_secret_code|Nhập Code Bí mật
enter_secret_code|Nhập Code Bí mật
secret_code_incorrect|Thật đáng tiếc, mã code này không đúng!
citizen_name_stats|Có [0] người dân của bạn có cùng [1] tên riêng. Phổ biến nhất là [2], bị trùng [3] lần.
landing_pads_stats|Tổng cộng, bệ đáp của bạn đã được dùng [0] lần, bao gồm [1] lần được sử dụng như trạm trung chuyển.
landing_pads_air|Hiện tại, có [0] tàu vũ trụ trên không, chứa [1] người.
hyper_elevators_stats|Thang máy siêu tốc đã được dùng [0] lần.
train_station_stats|Nhà ga của bạn đã được dùng [0] lần.
teleporter_stats|Máy dịch chuyển đã được dùng [0] lần.
stats_info|Được rồi, đây là một số số liệu thống kê về thành phố của bạn!
building_stats|Hiện có [0] công trình. Tòa nhà cao nhất cao [1] tầng.
|
one|Một
max|Tối Đa
all|Tất Cả
|
assign_workers|Chỉ định Công nhân
set_priority_jobs_mobi|Nhấn để đặt số công việc ưu tiên thành số lượng công nhân hiện tại.
set_priority_jobs_desktop|Nhấn để đặt số công việc ưu tiên thành số lượng công nhân hiện tại. Shift+Click chuột để đặt lại về 0. Ctrl+Click chuột để đặt về tối đa.
no_work_buildings|Hiện chưa có công trình có việc làm!
|
highlighting|Đang đánh dấu [0]
select_any|Chọn Bất Kỳ
|
today|Hôm nay
yesterday|Hôm qua
n_days_ago|[0] ngày trước
production|Sản lượng
usage|Sử dụng
|
store|Cửa Hàng
store_description|Mở khóa tính năng mới, hoặc gỡ quảng cáo. Tôi rất cảm kích vì sự giúp đỡ của bạn!
already_has_premium|Bạn đã có phiên bản premium rồi, cảm ơn bạn rất nhiều!
premium_upgrade|Nâng cấp lên Phiên bản Premium
get_premium_edition|Nhận Phiên bản Premium
premium_advantage_2|Khám phá Tuyến Di chuyển để xem người dân đi lại
premium_advantage_3|Tùy chọn chế độ sáng tạo cho chế độ chơi tự do
premium_advantage_4|Gỡ tất cả quảng cáo & Gia Tăng với không quảng cáo
premium_advantage_5|Nhiều hơn nữa trong tương lai!
removed_ads_already|Bạn đã gỡ quảng cáo rồi, cảm ơn bạn rất nhiều!
remove_ads|Gỡ Quảng Cáo
remove_ads_1|Gỡ tất cả quảng cáo bắt buộc
remove_ads_2|Gia Tăng với không quảng cáo
store_not_available|Cửa hàng hiện không có sẵn. Xin vui lòng thử lại sau!
purchase_failed|Đã xảy ra lỗi khi cố gắng giao dịch. Vui lòng kiểm tra kết nối internet của bạn và thử lại sau.
purchase_processing|Giao dịch hiện đang được xử lý. Nếu bạn cần trợ giúp với cuộc giao dịch này, bạn có thể liên hệ với tôi tại info@florianvanstrien.nl
purchased|Đã mua
not_available|n/a
|
selected_x|Đã chọn: [0]
deselect|Bỏ chọn
no_info_for_building|Không có thông tin cho công trình này
no_average_yet|Chưa có trung bình
average_travel_time|Trung bình: [0] phút
collapse_info|Thu gọn Thông tin
show_info|Hiện Thông tin
check_commute_time|Xem người dân mất bao lâu để đi lại, dựa trên sáng hôm qua. [Tap] vào một tòa nhà cho các tuyến đường.
data_available_time|Mất khoảng một ngày trước khi dữ liệu có sẵn và chính xác.
just_created_save|Xin lưu ý: bạn chỉ vừa tạo thành phố này.
just_loaded_save|Xin lưu ý: bạn chỉ vừa tải thành phố này.
|
thanks_very_much|Cảm ơn bạn rất nhiều!
premium_activated|Các nội dung premium đã được kích hoạt. Ngoài ra, hãy chắc rằng kiểm tra Tùy chọn Nâng cao trong Menu trò chơi để thấy các tùy chọn mới.
remove_ads_activated|Bạn sẽ không còn thấy quảng cáo bắt buộc nữa, và có thể Gia Tăng với không quảng cáo. Ngoài ra, bạn có thể gỡ bỏ nút gia tăng trong Tùy chọn Nâng cao.
premium_upgrade_activated|Các nội dung premium đã được kích hoạt.
ad_failed_to_load|Xin lỗi, tải quảng cáo thất bại! Xin thử lại sau.
watch_ad_temp_unlock|Xem quảng cáo để mở khóa tạm thời
mod_resource_not_loaded|Không thể tải tài nguyên mod.
technical_details|Chi tiết kỹ thuật:
|
first_house_cheaper|Căn nhà đầu tiên luôn rẻ hơn vì bạn có thể dùng một vài phế liệu từ con tàu của bạn.
change_pop_limit|[Tap] lên bộ đếm dân số để đổi giới hạn này.
pop_limit_reached|Đã đạt đến giới hạn dân số!
|
claim_within_n_s|Nhận trong [0]s.
2x_boost|X2 thời gian gia tăng!
3x_boost|X3 thời gian gia tăng!
double_bonus_boost|Gấp đôi tài nguyên thưởng thêm!
triple_bonus_boost|Gấp ba tài nguyên thưởng thêm!
2x_boost_claimed|Bạn đã nhận thành công gia tăng đặc biệt. Gia tăng này sẽ kéo dài gấp đôi thời gian!
3x_boost_claimed|Bạn đã nhận thành công gia tăng đặc biệt. Gia tăng này sẽ kéo dài gấp ba thời gian!
double_bonus_boost_claimed|Bạn đã nhận thành công gia tăng đặc biệt. Tài nguyên thưởng thêm ở trên đã gấp đôi!
triple_bonus_boost_claimed|Bạn đã nhận thành công gia tăng đặc biệt. Tài nguyên thưởng thêm ở trên đã gấp ba!
boost_failed|Xin lỗi, không thể tải Gia Tăng! Xin thử lại sau.
boost|Gia Tăng
boost_active|Gia tăng kích hoạt
boost_active_description|Tất cả sản xuất tài nguyên giờ sẽ gấp đôi!
boost_use_case|Gấp đôi sản xuất tài nguyên trong một lúc bằng cách xem một quảng cáo!
boost_earn_extra_reward|Ngoài ra, nhận thưởng tài nguyên ngẫu nhiên ngay lập tức!
|
rationing_halves_this|Giảm một nửa tỉ lệ này.
food_description_1|Người dân của bạn cần ăn!
food_description_2|Người lớn tiêu thụ khoảng một thức ăn trong một ngày, trẻ em tiêu thụ 1/2 thức ăn.
food_description_3|Thảo mộc làm giảm [0]/[1]%.
food_description_4|Hiện tại, [0] thức ăn được tiêu thụ hằng ngày.
|
night_clubs|Hộp Đêm
pubs_restaurants|Quán Rượu & Nhà Hàng
art|Nghệ Thuật
nature|Thiên Nhiên
gaming|Gaming
libraries|Thư Viện
|
citizens_unhappy|Người dân của bạn đang cực kỳ bất hạnh! Họ sẽ làm việc chậm hơn khi họ không hạnh phúc, nên giải quyết vấn đề của họ là một ý tưởng rất hay.
more_happiness_info|[Tap] vào nút Hạnh phúc phía dưới gần bên phải để biết thêm thông tin.
citizens_unhappy_title|Người dân của bạn đang không hạnh phúc!
|
operating_cost_pd|Chi phí hoạt động/ngày:
festival_doing|Đang có một lễ hội ngay lúc này!
music_festival_boost|Gia tăng Lễ hội Âm nhạc
music_festival_planned|Bạn đã chuẩn bị một lễ hội âm nhạc tuyệt vời!
music_festival_doing|Người dân của bạn đang giải trí với Lễ hội Âm nhạc tuyệt vời!
alien_ruins|Phế tích Ngoài hành tinh
|
alien_ruins_find_1a|Mọc Um Tùm
alien_ruins_find_1b|Đá To
alien_ruins_find_1c|Viên Sỏi Nhỏ
alien_ruins_find_1d|Tủ lạnh Ngoài hành tinh
alien_ruins_find_1e|Đá Cam
alien_ruins_find_2a|Gỗ Tím
alien_ruins_find_2b|Cột Khổng Lồ
alien_ruins_find_2c|Thiết bị Bíp bíp
alien_ruins_find_2d|Đồ Hộp
alien_ruins_find_2e|Nấm
alien_ruins_find_3a|Hộp Đựng Dây
alien_ruins_find_3b|Đống Gỗ
alien_ruins_find_3c|Cửa Đá Lớn
alien_ruins_find_3d|Bụi cây Berry
alien_ruins_find_3e|Bánh Răng
alien_ruins_find_4a|Tranh Trồng trọt Đá
alien_ruins_find_4b|Bản thiết kế Nhà Người ngoài hành tinh
alien_ruins_find_4c|Thông tin Nhà máy Ngoài hành tinh
alien_ruins_find_4d|Não Người Ngoài hành tinh
alien_ruins_find_4e|Thiết Bị Lạ
|
alien_ruins_description_1a|Người thám hiểm đã chặt một vài khúc rễ và nhận được 20 gỗ.
alien_ruins_description_1b|Người thám hiểm đã tìm thấy một tảng đá to chứa 25 đá.
alien_ruins_description_1c|Người thám hiểm đã suýt vấp phải một đống sỏi khổng lồ. Họ đã thu thập nó cho 22 đá.
alien_ruins_description_1d|Người thám hiểm đã tìm thấy tủ lạnh ngoài hành tinh có 12 thức ăn ở trong nó. Rồi họ đã tháo rời nó cho 5 bộ phận máy.
alien_ruins_description_1e|Người thám hiểm đã để mắt đến những hòn đá cam. Thu được 35 đá.
|
alien_ruins_description_2a|Người thám hiểm đã tìm thấy hòm tiếp tế bị che giấu chứa 40 gỗ tím.
alien_ruins_description_2b|Người thám hiểm đã phá đi một trụ đá khổng lồ ngán đường họ. Thu được 35 đá.
alien_ruins_description_2c|Người thám hiểm đã tháo dỡ một thiết bị liên tục kêu bíp bíp và nhận 20 bộ phận máy.
alien_ruins_description_2d|Người thám hiểm đã tìm thấy một chồng lon chứa cây phát quang rất ngọt. Cái cây này hóa ra lại khá bổ dưỡng, nên người dân của bạn có thêm 42 thức ăn.
alien_ruins_description_2e|Người thám hiểm đã tìm thấy một vài cây nấm khá đáng nghi. Một cách rất cẩn thận, họ ăn thử. Bất ngờ thay, chúng thật ra rất ngon và bạn nhận được 55 thức ăn.
|
alien_ruins_description_3a|Người thám hiểm đã tìm thấy một cái hộp chứa đầy dây thép. Nhận được 10 gỗ từ cái hộp và 5 bộ phận máy từ đống dây.
alien_ruins_description_3b|Người thám hiểm đã tìm thấy một cây cột khá to với 17 gỗ.
alien_ruins_description_3c|Người thám hiểm đã phá đi một cánh cửa đá lớn và nhận được 15 đá.
alien_ruins_description_3d|Người thám hiểm đã tìm thấy một vài bụi berry chứa 22 thức ăn.
alien_ruins_description_3e|Người thám hiểm đã tìm thấy một chồng bánh răng. Nhận được 7 bộ phận máy.
|
alien_ruins_description_4a|Người thám hiểm đã tìm thấy một vài bức tranh được vẽ trên đá về cách trồng trọt tốt hơn. Nông dân giờ sẽ thu thêm 5 thức ăn cho mỗi đợt thu hoạch.
alien_ruins_description_4b|Người thám hiểm đã tìm thấy một bản vẽ để xây nhà ngoài hành tinh.
alien_ruins_description_4c|Người thám hiểm đã tìm thấy một cuốn sách chứa thông tin về nhà máy ngoài hành tinh. Với kiến thức này, Nhà máy bộ phận máy hoạt động nhanh hơn 10%.
alien_ruins_description_4d|Người thám hiểm đã tìm thấy một lọ thủy tinh chứa não người ngoài hành tinh. Với kiến thức từ cấu trúc não, nhà nguyên cứu trong phòng thí nghiệm đã hiểu về bộ não con người tốt hơn và có thể nhận kiến thức nhanh hơn 5%.
alien_ruins_description_4e|Người thám hiểm đã tìm thấy một thiết bị nhỏ, có thể liên quan đến những thế giới không thể tiếp cận.
|
n_pct_explored|Đã khám phá [0]%.
findings|Vật đã tìm thấy
exploration_nothing_found|Người thám hiểm chưa tìm thấy bất cứ vật nào!
move_ruins_howto|[Tap] vào đất trống trong một thế giới để di chuyển phế tích ngoài hành tinh.
move|
|
language|Ngôn Ngữ
this_language_name|Tiếng Việt
|
forest|Rừng
pine_forest|Rừng Thông
forest_management|Quản lý Rừng
forest_management_only_this|Chỉ bật chế độ quản lý cho khu rừng này.
forest_management_all|Bật chế độ quản lý cho tất cả khu rừng
forest_management_question_1|Tiều phu phải làm gì với tất cả khu rừng?
forest_management_question_2|Tiều phu phải làm gì với khu rừng này?
forest_regrow|Chặt đi và Trồng lại
forest_regrow_description_1|Chặt nó đi, rồi để nó mọc lại.
forest_regrow_description_2|Chặt nó đi, rồi để nó mọc lại.
forest_protect|Bảo vệ
forest_protect_description_1|Không chặt nó đi.
forest_protect_description_2|Không chặt nó đi.
forest_uproot|Chặt đi và Nhổ bỏ rễ
forest_uproot_description_1|Chặt nó đi để tạo chỗ cho những thứ khác.
forest_uproot_description_2|Chặt nó đi để tạo chỗ cho những thứ khác.
forest_instant_uproot|Nhổ bỏ rễ
forest_instant_uproot_description|Lập tức phá hủy khu rừng này.
prioritized|Đã ưu tiên
prioritize|Ưu tiên
prioritize_description_1|Tiều phu sẽ chặt khu rừng này trước. [Tap] để hủy bỏ.
prioritize_description_2|Khi được ưu tiên, tiều phu sẽ chặt khu rừng này trước.
really_uproot|Thật sự Nhổ bỏ?
|
pct_grown|Đã phát triển [0]%.
pct_left|[0]/[1] [2] còn lại.
|
rock|Đá
rock_mining|Khai thác Đá
set_management_rock|Chỉ bật chế độ quản lý cho mỏ đá này.
set_management_all_rocks|Bật chế độ quản lý cho tất cả mỏ đá
rock_management_question_1|Thợ mỏ phải làm gì với tất cả mỏ đá?
rock_management_question_2|Thợ mỏ phải làm gì với mỏ đá này?
rock_management_mine|Khai thác
rock_management_mine_description_1|Khai thác nó.
rock_management_mine_description_2|Khai thác đá
rock_management_protect_description_1|Không khai thác đá; giữ nó như đồ trang trí.
rock_management_protect_description_2|Không khai thác đá; giữ nó như đồ trang trí.
rock_prioritized_description|Thợ mỏ sẽ khai thác đá này trước. [Tap] để hủy bỏ.
rock_prioritized_description_2|Khi được ưu tiên, thợ mỏ sẽ khai thác đá này trước.
|
buildinginfo.json/NormalHouse.name|Căn nhà
buildinginfo.json/NormalHouse.description|Người dân của bạn sẽ chắc chắn cảm kích nếu có mái trên đầu họ.
buildinginfo.json/AlienHouse.name|Nhà Ngoài hành tinh
buildinginfo.json/AlienHouse.description|Năm người có thể sống tại căn nhà kỳ lạ đầy những thứ công nghệ thế giới khác.
buildinginfo.json/ModernRusticHome.name|Nhà Mộc mạc Hiện đại
buildinginfo.json/ModernRusticHome.description|Căn nhà trông mộc mạc này làm mọi người nghĩ đến Trái đất. Chất lượng căn nhà tăng 15 nếu có ít nhất ba ngôi nhà cùng loại khác hoặc công viên bên cạnh nó.
buildinginfo.json/ModernRusticHome.tooltipBottomIconInfo_0|Phạm vi được ảnh hưởng 
buildinginfo.json/ComfortableHouse.name|Nhà Gỗ
buildinginfo.json/ComfortableHouse.description|Nó không xa hoa lắm, nhưng vẫn khá thoải mái.
buildinginfo.json/MechanicalHouse.name|Nhà Cơ khí
buildinginfo.json/MechanicalHouse.description|Máy móc và việc sưởi ấm của căn nhà này cần một Nhà máy Bộ phận Máy để hoạt động. Chất lượng căn nhà tăng 50 nếu có một cái gần nó.
buildinginfo.json/MechanicalHouse.showUnlockHint|Xây ít nhất ba Nhà máy Bộ phận Máy để mở khóa!
buildinginfo.json/MechanicalHouse.tooltipBottomIconInfo_0|Phạm vi được ảnh hưởng 
buildinginfo.json/SpaciousHouse.name|Nhà Rộng rãi
buildinginfo.json/SpaciousHouse.description|Một căn nhà hiện đại với rất nhiều không gian.
buildinginfo.json/CuttingEdgeHome.name|Nhà Cắt Cạnh
buildinginfo.json/CuttingEdgeHome.description|Một căn nhà rất tân tiến được lấp đầy với công nghệ.
buildinginfo.json/CuttingEdgeHome.showUnlockHint|Xây Trung tâm Nguyên cứu Đời sống để mở khóa!
buildinginfo.json/ParkPod.name|Nhà Kén
buildinginfo.json/ParkPod.description|Một căn nhà lơ lửng giữa khu vườn.
buildinginfo.json/TinkerersHome.name|Nhà Tinker
buildinginfo.json/TinkerersHome.description|Căn nhà này được thiết kế cho nhà phát minh và người chế tạo. Người sinh sống tại đây sẽ nhận được sự giáo dục thêm.
buildinginfo.json/FarmHouse.name|Nhà Cộng đồng
buildinginfo.json/FarmHouse.description|Căn nhà này mang lại ý thức mãnh liệt về cộng đồng. Cung cấp một số lượng nhỏ thức ăn, gỗ hoặc đá cho mỗi người sinh sống tại đây. Hầu hết các nâng cấp không áp dụng được với việc sản xuất này.
buildinginfo.json/BlossomHut.name|Lều Hoa nở
buildinginfo.json/BlossomHut.description|Người sinh sống tại căn lều này sẽ rất yêu thiên nhiên.
buildinginfo.json/BlossomHut.showUnlockHint|Xây mười nhà hàng hoa nở để mở khóa!
buildinginfo.json/FuturisticHome.name|Nhà Tương lai
buildinginfo.json/FuturisticHome.description|Người sinh sống tại đây sẽ tự động nhận được sự chăm sóc y tế và giáo dục.
buildinginfo.json/Villa.name|Biệt Thự
buildinginfo.json/Villa.description|Một biệt thự xa hoa, hiện đại với một máy dịch chuyển cá nhân.
buildinginfo.json/FlowerPenthouse.name|Nhà Hoa Áp mái
buildinginfo.json/FlowerPenthouse.description|Một căn nhà hoang phí nằm trên tầng cao nhất. Nó còn đi kèm theo mới một máy dịch chuyển cá nhân.
buildinginfo.json/LandingSite.name|Bệ Đáp
buildinginfo.json/LandingSite.description|Bệ đáp hoạt động như một trạm xe buýt trong không gian. Mọi người có thể bắt phi thuyền từ đây tới bệ đáp khác. Chỉ có thể đặt ở mặt đất hoặc tầng cao nhất.
buildinginfo.json/LandedExplorationShip.name|Tàu Thám hiểm
buildinginfo.json/LandedExplorationShip.description|Sống trong tàu thám hiểm này có thể không thoải mái lắm, nhưng nó chắc chắn rất thú vị! Chỉ có thể đặt ở mặt đất hoặc tầng cao nhất.
buildinginfo.json/HyperElevator.name|Thang máy Siêu tốc
buildinginfo.json/HyperElevator.description|Cho phép người dân đi lên trên hoặc xuống dưới tầng khác trong hàng dọc một cách nhanh chóng. Có thể có các căn nhà khác ở giữa hai thang máy.
buildinginfo.json/HyperElevator.showUnlockHint|Có ít nhất 200 người dân để mở khóa!
buildinginfo.json/TrainStation.name|Nhà Ga
buildinginfo.json/TrainStation.description|Cho phép người dân đi ngang đến nhà ga khác. Có thể có các căn nhà khác ở giữa chúng. Mỗi nhà ga đi kèm với một tàu hỏa
buildinginfo.json/Teleporter.name|Máy Dịch Chuyển
buildinginfo.json/Teleporter.description|Phương tiện đi lại nhanh nhất. Cho phép người dân đi đến máy dịch chuyển khác ngay lập tức.
buildinginfo.json/WoodcuttingCentre.name|Trung tâm Khai thác Gỗ
buildinginfo.json/WoodcuttingCentre.description|Tiều phu bỏ lại vật liệu ở đây, rồi đến khu rừng gần nhất để đốn gỗ.
buildinginfo.json/StoneMine.name|Kho Đá
buildinginfo.json/StoneMine.description|Thợ mỏ bỏ lại vật liệu ở đây, rồi đến mỏ đá gần nhất để khai thác đá.
buildinginfo.json/IndoorFarm.name|Trang trại Trong nhà
buildinginfo.json/IndoorFarm.description|Cây có thể được trồng ở đây để sản xuất thức ăn.
buildinginfo.json/ExplorationCentre.name|Trung tâm Thám hiểm
buildinginfo.json/ExplorationCentre.description|Thám hiểm phế tích ngoài hành tinh để nhận kiến thức, tài nguyên và thứ đặc biệt. Khi tất cả phế tích đều được khám phá, công nhân sẽ kiểm tra vật tìm được để nhận thêm kiến thức.
buildinginfo.json/MachinePartsFactory.name|Nhà máy Bộ phận Máy
buildinginfo.json/MachinePartsFactory.description|Sản xuất bộ phận máy từ đá. Ba đá dùng để làm một bộ phận máy.
buildinginfo.json/Laboratory.name|Phòng Thí Nghiệm
buildinginfo.json/Laboratory.description|Nhà khoa học sẽ thu thập kiến thức ở đây. Ngoài ra, còn có nâng cấp để thúc đẩy trang trại và đồn điền cây gần kề.
buildinginfo.json/Laboratory.tooltipBottomIconInfo_0|Phạm vi ảnh hưởng
buildinginfo.json/TreePlantation.name|Đồn Điền Cây
buildinginfo.json/TreePlantation.description|Cây ở đây được phát triển trong môi trường tốt nhất và mọc nhanh hơn so với cây bên ngoài. Tiều phu từ Trung tâm Khai thác Gỗ sẽ giúp chặt nó xuống.
buildinginfo.json/StoneTeleporter.name|Máy Dịch chuyển Đá
buildinginfo.json/StoneTeleporter.description|Dịch chuyển thiên thạch đến thành phố của bạn. Thợ mỏ từ Kho Đá sẽ giúp khai thác chúng.
buildinginfo.json/RefinedMetalFactory.name|Nhà máy Luyện Kim
buildinginfo.json/RefinedMetalFactory.description|Sản xuất kim loại tinh luyện từ đá. Năm đá dùng để làm một kim loại tinh luyện.
buildinginfo.json/ComputerChipFactory.name|Nhà máy Chip Vi tính
buildinginfo.json/ComputerChipFactory.description|Sản Xuất chip máy tính từ kim loại tinh luyện. Bảy kim loại tinh luyện dùng để làm một chip máy tính.!unlocks
buildinginfo.json/EcoFarm.name|Trang trại Sạch
buildinginfo.json/EcoFarm.description|Cung cấp thức ăn ổn định. Ngoài ra, còn tạo một lượng nhỏ chỉ số hạnh phúc từ môi trường thiên nhiên.
buildinginfo.json/EcoFarm.showUnlockHint|Xây Trang trại Thử nghiệm và mười Vườn Bách Thảo để mở khóa!
buildinginfo.json/FarmByProductProcessor.name|Nhà Xử lý Phụ phẩm
buildinginfo.json/FarmByProductProcessor.description|Sản xuất gỗ cho mỗi trang trại kề nó. Mỗi trang trại chỉ thải đủ phụ phẩm cho một Nhà Xử lý Phụ phẩm.
buildinginfo.json/FarmByProductProcessor.tooltipBottomIconInfo_0|Phạm vi Xử lý
buildinginfo.json/ExperimentationLab.name|Phòng Thực Nghiệm
buildinginfo.json/ExperimentationLab.description|Nhà khoa học thí nghiệm các bộ phận máy ở đây. Bạn sẽ nhận năm kiến thức với mỗi bộ phận máy được sử dụng. Việc sản xuất kiến thức này nhanh hơn phòng nguyên cứu bình thường. \nCác Nhà máy Luyện Kim ở trên và dưới công trình này sẽ hoạt động nhanh hơn và sử dụng ít đá hơn 10%.
buildinginfo.json/ExperimentationLab.showUnlockHint|Xây 12 nhà cơ khí, 10 nhà máy luyện kim và 3 nhà máy chip vi tính để mở khóa!
buildinginfo.json/ExperimentationLab.tooltipBottomIconInfo_0|Tăng Phạm vi
buildinginfo.json/GrapheneLab.name|Phòng Thí Nghiệm Graphen
buildinginfo.json/GrapheneLab.description|Phòng thí nghiệm này nguyên cứu sản lượng và ứng dụng của graphen. Công nhân sẽ thu thập kiến thức. Và sẽ chậm rãi sản xuất graphen với hai đá cho mỗi tấm.
buildinginfo.json/GrapheneFactory.name|Nhà máy Graphen
buildinginfo.json/GrapheneFactory.description|Nhà máy này sản xuất graphen. Để làm một tấm graphen, cần 10 kiến thức và một đá. Nếu nhà máy được đặt bên phải máy dịch chuyển đá, không cần sử dụng đá.
buildinginfo.json/GrapheneFactory.tooltipBottomIconInfo_0|Sử dụng máy dịch chuyển đá
|
|
|
|
|
|
buildinginfo.json/School.name|Trường Học
buildinginfo.json/School.description|Giáo dục trẻ em, cải thiện hiệu suất làm việc sau này.
buildinginfo.json/Library.name|Thư Viện
buildinginfo.json/Library.description|Cải thiện trình độ giáo dục cho người đến đây với mọi độ tuổi.
buildinginfo.json/HerbGarden.name|Vườn Thảo Mộc
buildinginfo.json/HerbGarden.description|Thảo mộc và gia vị được trồng ở đây. Chúng làm thức ăn ngon hơn, giảm lượng thức ăn con người tiêu thụ. Ngoài ra, còn có hiệu quả cộng thêm phụ thuộc vào loại thảo mộc.
buildinginfo.json/HerbGarden.showUnlockHint|Xây hai nhà hàng để mở khóa!
buildinginfo.json/MedicalClinic.name|Trạm Y Tế
buildinginfo.json/MedicalClinic.description|Giúp mọi người sống lâu hơn và tốt hơn.
buildinginfo.json/MedicalClinic.showUnlockHint|Xây một Nhà máy Luyện Kim để mở khóa!
buildinginfo.json/Pub.name|Quán Rượu
buildinginfo.json/Pub.description|Một nơi tuyệt vời để mọi người tụ tập với nhau.
buildinginfo.json/Restaurant.name|Nhà Hàng
buildinginfo.json/Restaurant.description|Một nơi thoải mái với đồ ăn ngon.
buildinginfo.json/Restaurant.showUnlockHint|Xây ít nhất năm Quán Rượu để mở khóa!
buildinginfo.json/FactoryPub.name|Quán Nhà máy Rượu
buildinginfo.json/FactoryPub.description|Một quán rượu quyến rũ nho nhỏ tăng gấp đôi năng suất như nhà máy luyện kim.\nTuy vậy, nó không thể được gia tăng bởi Phòng Thực Nghiệm.
buildinginfo.json/BlossomRestaurant.name|Nhà hàng Hoa nở
buildinginfo.json/BlossomRestaurant.description|Ăn tối dưới cây đang trổ hoa xinh đẹp! Nếu bạn xây nhiều nhà hàng chồng lên nhau, mọi người có thể ngồi trên cành cây.
buildinginfo.json/Park.name|Công Viên
buildinginfo.json/Park.description|Một nơi rất đẹp để thư giãn
buildinginfo.json/BotanicalGardens.name|Vườn Bách Thảo
buildinginfo.json/BotanicalGardens.description|Một khu vườn đẹp đầy những cây kỳ lạ.
buildinginfo.json/BotanicalGardens.showUnlockHint|Xây ít nhất mười Công Viên và năm Phòng Thí Nghiệm để mở khóa!
buildinginfo.json/Aquarium.name|Thủy Cung
buildinginfo.json/Aquarium.description|Làm thành phố của bạn thêm tanh mùi cá và cung cấp chỉ số thiên thiên.
buildinginfo.json/Aquarium.showUnlockHint|Xây ít nhất 12 vườn thảo mộc để mở khóa!
buildinginfo.json/NightClub.name|Hộp Đêm
buildinginfo.json/NightClub.description|Một vài người sẽ có rất nhiều niềm vui trong hộp đêm này.
buildinginfo.json/ScrapyardNightClub.name|Hộp đêm Phế liệu
buildinginfo.json/ScrapyardNightClub.description|Một hộp đêm chứa đầy những máy phát quang kỳ lạ.
buildinginfo.json/ModernArtMuseum.name|Bảo tàng Tranh Hiện đại
buildinginfo.json/ModernArtMuseum.description|Tranh trừu tượng bởi các họa sĩ sắp tới.
buildinginfo.json/ModernArtMuseum.showUnlockHint|Xây Nhà máy Luyện Kim để mở khóa!
buildinginfo.json/StatueGarden.name|Vườn Điêu Khắc
